GHO (CODE),GHO (DISPLAY),GHO (URL),YEAR (DISPLAY),STARTYEAR,ENDYEAR,REGION (CODE),REGION (DISPLAY),COUNTRY (CODE),COUNTRY (DISPLAY),DIMENSION (TYPE),DIMENSION (CODE),DIMENSION (NAME),Numeric,Value,Low,High
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_MILD,Mild,8.7,8.7 [5.1-19.1],5.1,19.1
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2009,2009,2009,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,22.923833,22.9 [21.8-24.1],21.806957,24.064124
NUTRITION_ANAEMIA_CHILDREN_PREV,Prevalence of anaemia in children aged 6-59 months (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-children-under-5-years-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,11.0,11.0 [5.7-24.6],5.7,24.6
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1993,1993,1993,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,20.533368,20.5 [17.1-24.1],17.06869,24.065939
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2022,2022,2022,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,10.941914,10.9 [8.0-14.3],8.0372982,14.273904
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,24.266407,24.3 [23.0-25.6],22.971968,25.592062
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,6.0145143,6.0 [5.3-6.8],5.3138856,6.8308569
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.4354822,1.4 [1.1-1.8],1.1195606,1.7961815
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,13.210127,13.2 [12.0-14.5],11.960401,14.534916
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2011,2011,2011,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.3593047,1.4 [1.0-1.8],1.0354778,1.7529776
LBW_PREVALENCE,Low birth weight prevalence (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-prevalence-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,,,,6.3,6.3 [6.2-6.4],6.2,6.4
PRETERMBIRTH_NUMBER,Preterm birth (number),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/preterm-births-%28number%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,,,,6008.0,6008 [5784-6243],5784.0,6243.0
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,1998,1998,1998,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,1.597875,1.6 [1.1-2.2],1.1247717,2.2321746
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,5.2404508,5.2 [3.8-7.0],3.7787549,6.9963336
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.305854,1.3 [0.7-2.3],0.67504803,2.2568747
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_MODERATE,Moderate,7.78,7.78 [1.88-22.6],1.88,22.6
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2008,2008,2008,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.2439048,1.2 [1.0-1.5],1.0388542,1.4709654
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2012,2012,2012,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_SEVERE,Severe,0.18,0.18 [0.01-0.94],0.01,0.94
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2005,2005,2005,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.488539,13.5 [11.9-15.1],11.886688,15.105584
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,5.2469872,5.2 [3.8-6.9],3.8495615,6.9145143
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,34.354705,34.4 [30.8-37.8],30.764705,37.828508
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2013,2013,2013,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,7.8,7.8 [3.1-13.0],3.1,13.0
NCD_BMI_25C,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi-greaterequal-25-%28crude-estimate%29-%28-%29,2002,2002,2002,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,45.075706,45.1 [43.0-47.2],42.963108,47.21196
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1999,1999,1999,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.3406147,1.3 [0.8-2.1],0.79776803,2.070817
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,5.9723657,6.0 [5.3-6.7],5.3251237,6.6749431
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,53.107852,53.1 [51.0-55.2],50.965291,55.24891
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_NUM,Number of women of reproductive age (aged 15-49 years) with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-women-of-reproductive-age-number-%28in-thousands%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,7.7,7.7 [3.1-12.5],3.1,12.5
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2017,2017,2017,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,23.385127,23.4 [21.0-25.9],20.959973,25.893369
LBW_NUMBER,Low birth weight number (in thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/low-birth-weight-%28in-thousands%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,,,,5.4,5.4 [5.3-5.5],5.3,5.5
NCD_BMI_18A,"Prevalence of underweight among adults, BMI < 18 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28age-standardized-estimate%29-%28-%29,2020,2020,2020,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,0.62567927,0.6 [0.4-0.9],0.41497583,0.90527032
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,4.7999367,4.8 [3.5-6.4],3.4900729,6.4078614
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,23.498458,23.5 [21.8-25.2],21.830614,25.189218
NUTRITION_ANAEMIA_REPRODUCTIVEAGE_PREV,Prevalence of anaemia in women of reproductive age (aged 15-49) (%),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-anaemia-in-women-of-reproductive-age-%28-%29,2010,2010,2010,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,11.8,11.8 [4.3-21.9],4.3,21.9
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1996,1996,1996,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.4265803,1.4 [1.0-2.0],0.98553775,1.9810591
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2003,2003,2003,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.4562932,4.5 [3.4-5.7],3.3958845,5.6917813
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,4.9382132,4.9 [4.3-5.7],4.2626821,5.6859523
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2004,2004,2004,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,2.996316,3.0 [2.2-3.9],2.2475962,3.8968403
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,2007,2007,2007,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,6.4591661,6.5 [5.0-8.2],4.9958173,8.1929035
NCD_BMI_25A,"Prevalence of overweight among adults, BMI &GreaterEqual; 25 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-adults-bmi--25-%28age-standardized-estimate%29-%28-%29,2019,2019,2019,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,29.163307,29.2 [25.6-32.9],25.611991,32.943508
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.6484146,4.6 [2.5-7.5],2.5374571,7.5281955
NCD_BMI_18C,"Prevalence of underweight among adults, BMI < 18 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-underweight-among-adults-bmi-18-%28crude-estimate%29-%28-%29,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,4.5749586,4.6 [3.3-6.1],3.3071924,6.0997196
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2015,2015,2015,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,53.012,53 [24-119],24.0,119.0
NUTRITION_ANAEMIA_CHILDREN_NUM,Number of children aged 6-59 months with anaemia (thousands),https://www.who.int/data/gho/data/indicators/indicator-details/GHO/anaemia-in-children-under-5-years-number,2018,2018,2018,EUR,Europe,CHE,Switzerland,SEVERITY,SEVERITY_TOTAL,Total,60.4,60.4 [25.1-140],25.1,140.0
NCD_BMI_PLUS2C,"Prevalence of obesity among children and adolescents, BMI > +2 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-children-and-adolescents-bmi-2-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,4.317097,4.3 [2.6-6.6],2.5883583,6.5600269
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,2014,2014,2014,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,1.2750522,1.3 [1.0-1.6],0.98814396,1.6091388
NCD_BMI_MINUS2C,"Prevalence of thinness among children and adolescents, BMI < -2 standard deviations below the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-thinness-among-children-and-adolescents-bmi--2-standard-deviations-below-the-median-%28crude-estimate%29-%28-%29,1992,1992,1992,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,1.4267792,1.4 [0.9-2.1],0.90976665,2.0930199
NCD_BMI_30A,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (age-standardized estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28age-standardized-estimate%29-%28-%29,2000,2000,2000,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,9.2152975,9.2 [7.5-11.1],7.4765541,11.132409
NCD_BMI_PLUS1C,"Prevalence of overweight among children and adolescents, BMI > +1 standard deviations above the median (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-overweight-among-children-and-adolescents-bmi-1-standard-deviations-above-the-median-%28crude-estimate%29-%28-%29,1994,1994,1994,EUR,Europe,CHE,Switzerland,SEX,SEX_BTSX,Both sexes,17.39198,17.4 [14.5-20.4],14.539655,20.446278
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1999,1999,1999,EUR,Europe,CHE,Switzerland,SEX,SEX_MLE,Male,13.007708,13.0 [11.2-15.0],11.180192,14.968543
NCD_BMI_30C,"Prevalence of obesity among adults, BMI &GreaterEqual; 30 (crude estimate) (%)",https://www.who.int/data/gho/data/indicators/indicator-details/GHO/prevalence-of-obesity-among-adults-bmi--30-%28crude-estimate%29-%28-%29,1990,1990,1990,EUR,Europe,CHE,Switzerland,SEX,SEX_FMLE,Female,9.8304167,9.8 [7.7-12.2],7.7185445,12.181882
